Date,estimated-transaction-volume-usd,estimated-transaction-volume,Output-volume,n-transactions-excluding-chains-longer-than-100,n-transactions-excluding-popular,n-unique-addresses,Cost-per-transaction,Transaction-fees,Miners-revenue,difficulty,Hash-rate,median-confirmation-time,n-transactions-per-block,n-orphaned-blocks,avg-block-size,trade-volume,market-price
2017-01-19,234505943.285775,260588.21802822,2603895.11021261,202899,296740,516338,6.84769146974938,112.3957332,1969902.99,336899932795,2914045.25055518,10.025,1727.61494252874,0,0.83436874137931,43734448.33771,895.798875
2017-01-20,230407548.73571,256692.90188916,2588414.2228519,198629,295214,516009,7.42246564692024,104.84963495,2134044,336899932795,3165256.04801683,10.9,1578.71428571429,0,0.722272793650794,27016866.7627579,893.6210875
2017-01-21,206063844.495384,222988.6857433,1533463.23287317,182888,260542,484668,8.26441797191318,94.58963263,2095396.75,336899932795,3031276.95603728,9.925,1456.14364640884,0,0.693088834254144,31572727.7097366,920.4479
2017-01-22,210976459.033776,229821.85079932,1135726.93181573,163626,233672,428797,8.76633252505003,87.1148655,2002158,339477557142.08,3398969.89226469,9.975,1361.41379310345,0,0.674559781609195,41096750.8556545,918.603625
2017-01-23,198400469.237764,215184.89071341,1530243.91590179,158453,234193,426712,7.19730678388108,110.16262179,1639777,392963262344,2715269.05186662,14.475,1702.82014388489,1,0.909334100719424,24607895.5300569,922.0736125
2017-01-24,234204104.007399,263431.86998189,1956073.13571153,192356,275603,497858,6.41007939331801,143.1652105,1723423.425,392963262344,2910612.14912321,24.275,1866.95973154362,0,0.973657704697986,43906538.8674194,890.320225
2017-01-25,271755757.078402,304488.2432251,1938599.4457214,220010,302881,514638,5.86501738046516,135.6068154,1721632.5,392963262344,2930146.45884887,12.5666666666667,2039.74,1,0.987908926666667,29651242.1492039,893.045625
2017-01-26,230425627.049524,251581.08007285,2132882.68827064,222117,313554,518118,6.01481945741382,125.18892663,1834109.775,392963262344,3066886.62692848,10.2166666666667,2024.86624203822,2,0.993201216560509,26226846.7074643,915.95625
2017-01-27,172944033.546429,188459.94044311,1800256.17837771,179074,260698,462950,7.80271007335454,114.04371837,1976661.18,392963262344,3320832.65336205,10.225,1549.01176470588,0,0.837679805882353,24900535.1567151,919.27975
2017-01-28,110954977.315008,120787.04258111,1249362.25322997,180418,242288,461291,7.5403344818644,122.5350693,1787595.6,392963262344,2969215.07830019,16.925,1621.01973684211,0,0.877465684210526,12103240.4580891,920.31225
2017-01-29,130997412.192317,143425.20631994,1375857.61441293,170909,237157,438727,8.34373632945534,119.8377983,1944065.475,392963262344,3262229.72418507,13.025,1446.86826347305,0,0.862491646706587,8485259.81216795,915.933
2017-01-30,147934759.574722,161054.23778466,1478650.01856987,163899,246218,449341,7.18636326175217,137.40589477,1736959.14,392963262344,2852009.21994623,10.4333333333333,1718.00684931507,2,0.955701965753425,14680425.2805374,921.179325
2017-01-31,219553619.752864,227771.61979507,1791768.77982267,213057,302946,523036,6.13459670765498,145.66158893,1817471.16,392963262344,2832474.91022057,23.925,2121.95172413793,0,0.959546324137931,50109300.3574851,964.706075
2017-02-01,265703457.690108,271145.34475943,2078948.61654927,231385,344621,599052,7.14182849381542,154.9165724,2400828.5,392963262344,3750587.46732655,13.475,1825.83333333333,0,0.962289427083333,35717457.4338599,979.703875
2017-02-02,208080409.797509,206551.92554845,1851685.66567972,171605,254199,452585,8.16914873961879,142.30055361,2047540.5,392963262344,3066886.62692848,15.35,1653.24203821656,0,0.913956592356688,49171054.9126541,1007.6137125
2017-02-03,267715754.140828,264280.11267604,2438292.66080767,214257,318987,560374,6.33955422199547,162.42120704,1970791.5,392963262344,2910612.14912321,16.4666666666667,2171.56375838926,0,0.970819201342282,54515239.4869296,1013.027
2017-02-04,219852279.334503,212973.24356728,2125684.60324484,195848,281343,500098,7.03707622242271,139.35303348,1935046.35,393567551403.428,3043000.84286989,21.35,1974.66206896552,1,0.952473055172414,43595760.4769448,1030.9994125
2017-02-05,189360700.467203,187004.44446692,1800248.44228853,199580,286914,510277,7.36196400298336,136.17869567,2069248.1,422170566883,3336807.82080216,16.675,1837.11320754717,0,0.957944603773585,32909742.4905623,1014.837725
2017-02-06,218667131.435876,213855.38526736,1679402.41655712,151760,225330,440409,7.63420112112654,154.93020175,1694793.75,422170566883,2623276.58868094,18.2833333333333,1840.216,0,0.97920132,27544311.1141287,1024.01375
2017-02-07,265069291.958752,252326.78910876,2038903.52207676,224817,320854,557390,6.64743742180354,170.75671139,2077363.75,422170566883,3168918.11912658,23.875,2154.09271523179,0,0.945680754966888,40471212.3531638,1050.11
2017-02-08,268446935.564006,256176.10035691,1959826.10628621,209157,302557,516490,6.73688578415787,157.14493504,2002536.9,422170566883,3063987.05557934,13.0333333333333,2111.75342465753,0,0.961128719178082,63366305.5174033,1052.3766125
2017-02-09,354395954.966886,362368.05211338,3197018.8721855,246187,340140,575007,6.4533756234765,174.18568718,2148177,422170566883,3546669.94789663,16.625,2050.55621301775,0,0.956030319526627,141974564.616208,976.103
2017-02-10,295832936.515696,296633.84790504,2778948.34104064,198306,299823,507435,6.52224360742681,141.11220269,1914816,422170566883,3105959.48099823,10.4333333333333,2057.13513513513,1,0.96775197972973,64475260.1990833,999.1035
2017-02-11,162450165.438162,162125.91361094,1418142.39805423,184468,259093,474676,7.07418427239944,117.08000976,1792077,422170566883,2917083.5666132,17.1583333333333,1889.8273381295,0,0.963661302158274,29598254.9419976,1008.8466625
2017-02-12,116833030.142373,117232.79396981,956506.55591642,166527,235095,422084,7.80446105132899,102.74261946,1790373.935,422170566883,2959055.9920321,13.975,1689.23404255319,1,0.867444907801418,14753502.2943912,1000.604625
2017-02-13,193290194.995132,193640.68463432,1591074.64555236,190031,284458,503160,7.52831173147146,136.77242215,2090708.955,422170566883,3420752.67163994,9.26666666666667,1768.65030674847,0,0.910462159509202,29689012.9491394,999.877375
2017-02-14,230076645.459022,227168.88374706,1925169.97318271,207875,311031,530239,7.24357950484001,140.99131586,2198282.4,422170566883,3546669.94789663,12.775,1864.40236686391,0,0.884733266272189,39199176.3512473,1011.78025
2017-02-15,202631991.871541,199854.02097992,1750347.68364851,199797,291325,495896,6.43708798741959,134.04888989,1822485.25,422170566883,2917083.5666132,19.275,2120.76258992806,0,0.940088316546763,22919392.2049625,1012.3259875
2017-02-16,216881376.302926,209183.4262181,2996789.97501355,191928,281408,489189,7.5251327358625,170.92843209,2071526.4,422170566883,3189904.33183602,11.6333333333333,1877.16447368421,1,0.974114078947368,41105343.5009764,1035.208125
2017-02-17,274772401.339594,259513.03488817,2501945.95773614,209538,315601,550072,6.79895385078555,165.84442388,2094835.8,422170566883,3168918.11912658,12.8666666666667,2117.66225165563,0,0.969075198675497,50584844.5090165,1055.53685
2017-02-18,177697930.51844,167671.19316705,1252864.20270827,199746,284460,510385,7.55219851010821,153.36709614,2102643.2,432944392642.632,3330515.74407375,10.7666666666667,1895.71710526316,1,0.962217342105263,29732832.5167383,1056.6371375
2017-02-19,171469835.057977,162299.8912049,1419255.29316553,169258,248233,458998,7.57344382365939,129.44377921,1835140.5,440779902286,2936112.56385449,11.5166666666667,1878.51492537313,0,0.930882358208955,18054662.2987521,1052.77928571429
2017-02-20,194658608.624167,177737.95528138,1561277.91468099,182905,278516,503952,7.78577936585332,159.91401438,2121402.4,440779902286,3242870.59291391,17.125,1910.32432432432,0,0.951329385135135,32526100.4136988,1084.7550125
2017-02-21,239455904.826168,211907.88037714,1754148.40967314,189194,275202,487720,7.65567842430435,165.81707207,2066770,440779902286,3023757.71501432,12.2833333333333,2022.39130434783,0,0.949667442028986,67820657.9251045,1123.78842857143
2017-02-22,223493550.830208,198255.61148781,2560354.04829138,189154,280309,489247,7.62353891692926,183.25580355,2084941.35,440779902286,3045669.00280428,16.1333333333333,2043.3381294964,1,0.977311863309352,59657200.0932713,1123.2231875
2017-02-23,329524919.718002,278550.22799493,3342958.48696884,220819,322248,551454,7.57414567315793,211.65472424,2381379,440779902286,3286693.16849383,11.9833333333333,2172.75333333333,0,0.96071238,70101141.96999,1172.01715
2017-02-24,377500126.850084,319779.86179592,1957414.54834467,240873,346494,590852,7.75985925152151,230.61490244,2628973.5,440779902286,3637273.77313317,20.875,2112.9578313253,3,0.971672168674699,137557162.436563,1174.86625
2017-02-25,227869925.569404,198406.55252016,1233214.15529548,231099,323031,561871,8.01543116888514,191.30417997,2521531.75,440779902286,3659185.06092313,10.6333333333333,1955.21556886228,0,0.966332389221557,44343352.2449211,1150.60571428571
2017-02-26,199679377.83796,168919.1928246,1128100.26650729,185121,261607,462926,10.6359831219494,161.17260121,2725922.6,440779902286,3900209.22661268,11,1489.90449438202,0,0.921750853932584,32750847.1231284,1175.04975
2017-02-27,263969347.794839,221116.89378023,1881223.05020547,187473,280623,501496,8.37129395535862,195.38746144,2305227.8,440779902286,3155225.44175408,12.1666666666667,1976.07638888889,0,0.945149270833333,39226303.2746645,1190.75195
2017-02-28,254779003.31351,214370.21734414,1954778.73833876,207820,321282,542156,7.8153897645109,227.3714723,2451281.25,440779902286,3352427.03186371,12.55,2126.88888888889,0,0.968234019607843,44954233.9267473,1187.56528571429
2017-03-01,288085091.743255,234425.17026874,2493836.06705258,198193,311841,531642,7.89584625294896,229.59036693,2416017.4,440779902286,3155225.44175408,14.3833333333333,2193.63194444444,0,0.979145951388889,60151968.3771979,1222.4994
2017-03-02,434381700.806091,345021.20794765,2742003.35844942,222994,325010,565741,8.46418895606952,252.22663973,2702443.5,440779902286,3440072.18302354,23.25,2098.26751592357,0,0.955612331210191,83439118.7658891,1259.41081666667
2017-03-03,426416987.390237,330581.43064597,4558368.40204178,220969,332794,583122,8.21100857143847,259.68606189,2670737.95,445545600358.477,3458650.32318652,19.95,2233.84105960265,0,0.985290046357616,64767014.9663137,1285.14
2017-03-04,257999763.71674,203694.74476294,1997534.74539412,184531,265535,489871,8.94037897452715,222.87178018,2317878,460769358090,3069265.84971519,21.15,2006.52985074627,2,0.986085268656716,30448848.5111001,1267.0272
2017-03-05,220204063.358142,172858.20186682,1232770.74083629,201958,277612,524842,9.32125754175297,216.69618574,2524232.85,460769358090,3367030.44707561,12.1166666666667,1909.78911564626,0,0.98330131292517,27572866.8122709,1270.9333
2017-03-06,292399611.763911,228758.88887804,1915378.95980437,178085,283724,537228,8.94679555747759,238.98093612,2484820.8,460769358090,3252505.60193699,13.8833333333333,2026.27464788732,0,0.965532563380282,38898409.9837017,1275.197375
2017-03-07,333212201.649119,269327.676729,2099918.9417359,214874,323888,571328,8.23388332703594,269.77191295,2609873.4,460769358090,3504460.26124197,14.0333333333333,2143.15032679739,0,0.97486177124183,102987980.74902,1238.447
2017-03-08,301922502.863887,260435.17886991,2522734.84456735,200261,293288,526232,7.83796320777088,233.7307623,2250201.3,460769358090,3252505.60193699,13.7666666666667,2092.30985915493,0,0.979427084507042,101928717.122955,1157.3933
2017-03-09,264212240.99959,221691.7612012,5699545.52327675,204173,299497,541481,8.19049189144338,236.67178552,2399093.4,460769358090,3389935.41610334,13.2,2051.56756756757,0,0.991798216216216,64999435.1600376,1192.46914285714
2017-03-10,300514966.413672,274668.64675411,2751691.90466803,206104,304333,551014,7.83087200528872,257.91797636,2329338.9,460769358090,3573175.16832514,10.0833333333333,1977.44871794872,0,0.991821346153846,227913163.146677,1098.61712857143
2017-03-11,245097064.430269,208984.53651967,1651256.17430034,199819,275869,518975,8.6917913888516,217.66771727,2359087.2,460769358090,3412840.38513106,15.675,1883.76510067114,0,0.997576389261745,82143460.8363771,1179.159875
2017-03-12,213603425.362402,174427.09894039,1201859.26650813,159553,217002,422478,11.786470661174,190.62879952,2509817.7,460769358090,3550270.19929742,14.375,1426.51612903226,0,0.960146464516129,52464174.4220336,1227.494625
2017-03-13,305232654.96819,247252.04938695,2089770.02013271,177078,267429,516184,9.19165614074374,220.75092528,2417768.25,460769358090,3321220.50902016,17.175,1883.30344827586,0,0.982872310344828,67990532.0203525,1239.816225
2017-03-14,340925457.298697,273550.07405817,2703063.85043817,209618,305173,561534,8.8596803234962,256.53171308,2657111.6,460769358090,3573175.16832514,15.9,1989.71153846154,0,0.962449358974359,51575349.1912959,1245.37078571429
2017-03-15,321158673.983045,255049.7728582,2274799.1552319,196607,287668,526478,8.66032103211495,236.25501962,2446625.6,460769358090,3252505.60193699,13.7833333333333,2059.39436619718,0,0.983983570422535,48633668.4881237,1257.399625
2017-03-16,498470434.730628,423293.50775359,3316344.04046344,195664,321647,594405,7.83923366416673,264.55158129,2470016,460769358090,3504460.26124197,14.25,2137.47712418301,0,0.988260130718954,125468036.183187,1180.94565714286
2017-03-17,519387257.280188,476895.83810503,3122262.97578238,187317,287239,532933,8.08669317513865,244.58901754,2279486.3,469886043903.468,3641704.83720129,9.9,1897.37662337662,0,0.995548701298701,145734375.198798,1091.1718875
2017-03-18,358857764.256591,380629.78813809,2599334.28131555,183501,258496,505650,7.79754488891472,217.05770532,1983179.8,475705205061,3712647.13922469,10.4333333333333,1678.53503184713,0,0.942046318471338,167014110.783665,952.2323625
2017-03-19,251863755.760098,245744.71242082,6359489.42599053,185919,266278,512175,8.64633832547113,213.24681536,2267078.8,475705205061,3925474.04529489,8.61666666666667,1633.96987951807,1,0.889713331325301,94921242.9058418,1029.8008125
2017-03-20,302711967.000693,290510.52495268,3296575.00979041,176246,272808,512637,7.30124753357708,241.15787713,1948540,475705205061,3216051.02506088,11.95,2037.00735294118,0,0.977387352941176,58718869.9628848,1049.0844875
2017-03-21,338645232.715583,302496.85816488,6200927.72223978,195500,283124,541181,7.86468274743799,248.6366135,2188622.5,475705205061,3357935.62910768,10.3,2028.55633802817,0,0.982003845070423,78169421.5197966,1118.63004285714
2017-03-22,378214892.374555,370726.22267649,5359150.98782612,206407,315238,572753,7.25852960623185,269.31219918,2248010.7,475705205061,3807236.87525589,13.3,1992.00621118012,2,0.982302838509317,97353030.7961921,1028.7268625
2017-03-23,311908483.334746,301915.09373221,2379458.03192202,183630,282350,537474,7.48614696397641,235.99807634,2076531,475705205061,3499820.23315448,10.95,1945.07432432432,0,0.965088912162162,47857364.1617255,1038.789
2017-03-24,393959388.238278,420627.1495177,3876256.75352733,180849,283721,540389,7.86606222002761,231.55050182,2189770.8,475705205061,4161948.3853729,6.75,1645.00568181818,0,0.869937534090909,83342548.5898384,941.919714285714
2017-03-25,317578894.427225,331578.1227706,3359560.98986217,166144,238389,490876,7.27084077996146,182.00765156,1696707.27,475705205061,3145108.72303748,9.55,1826.87969924812,0,0.939924932330827,104602038.369137,959.340085714286
2017-03-26,225668754.000464,237293.77609117,1772687.2730565,153470,217800,468755,9.55510503507209,154.65177428,2046573.52,475705205061,3925474.04529489,7.2,1336.83734939759,0,0.676743084337349,71646630.0478025,956.7863125
2017-03-27,314065026.072429,303796.69769049,2337117.33448516,153873,227049,459507,8.21038915563708,194.84378734,1848434.4,475705205061,3121461.28902967,19.425,1759.7803030303,0,0.900950257575757,79080569.2412028,1037.22925
2017-03-28,427464477.24102,409096.06396882,2332205.31071153,202688,288024,553956,7.71489610853888,233.22176362,2192722.65,475705205061,3665352.27120909,10.7,1896.78064516129,0,0.985683722580645,70342663.9449521,1046.127625
2017-03-29,268053545.277579,257967.03423884,1812147.84262912,200692,278596,534779,7.09224807045128,212.93579722,1943117,475705205061,3263345.89307648,19.675,2057.47101449275,0,0.973170391304348,61677763.7338766,1040.5755
2017-03-30,338050783.41293,325048.83020474,2164789.7447987,189341,283301,521047,8.11509019181407,203.40448684,2262000,482855238676.823,4073274.03319987,12.2,1760.90243902439,0,0.962550097560976,65011056.2650536,1037.90455
2017-03-31,458122200.819992,423794.82037002,3573848.96368438,167372,253693,489451,7.93770289661773,217.27700693,1987418.5,499635929816,3352999.96635355,20.475,1921.5037037037,0,0.960527829629629,75018988.1681226,1079.54931428571
2017-04-01,275462685.090761,252602.18715338,2859605.75588997,182969,251056,502790,7.84465918628532,190.64263242,1942180.5,499635929816,3278488.85599014,21.175,1938.41666666667,0,0.967154984848485,40562346.1917111,1086.92957142857
2017-04-02,279296199.77207,252573.88295539,4026308.73617334,169289,239570,501562,9.7616053753119,180.73640574,2296746.6,499635929816,3924251.81247304,12.625,1545.58860759494,0,0.824273556962025,59295644.2558712,1099.169125
2017-04-03,352832392.709037,309041.24788389,4163240.21378063,179599,282680,564024,9.5928744718341,221.03918997,2669294.6,499635929816,4371318.47465352,8.18333333333333,1637.16477272727,0,0.878287340909091,90396475.1700662,1141.813
2017-04-04,341916041.500689,299821.15178945,2476603.49839915,167982,251099,496730,7.85227570484092,200.30284512,1939250.2,499635929816,3104629.59847551,11.5833333333333,2048.12,0,0.977861424,67370298.1788782,1141.6003625
2017-04-05,366491387.360761,322587.26112205,2295660.84994726,209789,311013,577216,8.11568718186073,236.29861443,2485786.8,499635929816,4023599.95962426,20.625,1954.04320987654,0,0.966858444444444,58001639.013042,1133.07931428571
2017-04-06,373394291.448953,310928.71300604,2045375.19459594,191713,284981,548639,8.51364887593416,221.71976913,2391592.35,499635929816,3651044.4078072,11.5333333333333,1975.95238095238,0,0.977744884353742,92291084.7889787,1196.3079375
2017-04-07,387791486.371934,324783.48942373,5893220.1862937,191454,290414,542131,9.09310225181183,225.14679282,2599338,499635929816,4023599.95962426,15.65,1823.84567901235,0,0.977586104938272,60427563.1957669,1190.45425
2017-04-08,195546229.568523,165045.77107404,9838136.84090639,156151,223024,468193,9.8356844495986,171.61302076,2143895.6,499635929816,3402674.03992916,13.65,1656.63503649635,0,0.974429496350365,31335396.1476681,1181.1498375
2017-04-09,221823326.333475,182076.11124803,1512371.72667516,168049,234391,489532,11.0208677494048,168.05979031,2532236.55,499635929816,3949088.84926085,7.6,1498.65408805031,0,0.925461893081761,45470746.3670898,1208.8005
2017-04-10,276910114.560788,227965.84717279,2088750.28876314,173622,270502,548200,9.03271518052941,198.63497273,2406320.7,499635929816,3675881.444595,15.175,1861.45945945946,1,0.918110162162162,41204040.5528818,1207.744875
2017-04-11,356178072.388229,287518.62478869,2024632.20661539,193400,302546,582103,9.30970584813407,226.34667638,2769337.4,499635929816,4147785.14356328,15.55,1843.67065868263,0,0.962831892215569,39985187.8193362,1226.6170375
2017-04-12,324655762.716486,263669.09990781,2068435.88265545,183991,273122,548651,8.79843869512386,212.1552116,2357939.5,499635929816,3526859.22386818,16.3,1958.4014084507,0,0.982567295774648,41882984.8895408,1218.92205
2017-04-13,295378008.22586,248404.68272295,2143228.00545793,152565,224281,449521,9.38142880835307,216.66765492,2072006.75,517807877351.858,3287972.00662321,13.1833333333333,1800.62204724409,0,0.972980299212598,61700362.5584343,1180.0237125
2017-04-14,357882778.187221,296751.88904413,2216168.37031121,196552,284730,558990,8.19901334620658,235.48446532,2292003,520808749422,3598646.52693406,15.9166666666667,2087.8273381295,0,0.995109366906475,43219939.6909247,1185.26005714286
2017-04-15,277386308.860448,231541.1593159,1615444.75654168,192826,267026,520821,9.20635177223483,202.57239533,2416965,520808749422,3909321.04724491,16.1,1801.16556291391,1,0.991744397350993,21547006.6688411,1184.88067142857
2017-04-16,248846278.470972,205031.12669603,1902570.09487092,151058,206989,429263,11.3667456450687,158.85627688,2320594.4,520808749422,3779873.33044872,9.26666666666667,1450.88356164384,0,0.927419253424658,19916836.2631182,1186.9274125
2017-04-17,350736258.008662,282897.44959563,2451805.09494566,162518,239335,469209,9.63652604718972,180.72834518,2278752.4,520808749422,3572756.98357482,11.8166666666667,1776.69565217391,0,0.930786485507246,45260449.2430809,1205.634875
2017-04-18,358703371.136349,282978.36157806,2456420.95456165,194014,296133,553138,8.55355069115117,220.20687325,2500974.8,520808749422,3779873.33044872,16.575,2075.96575342466,0,0.955539787671233,51782316.2440381,1216.18674285714
2017-04-19,318007414.478796,250893.42365191,2176695.98998885,208584,303579,566248,8.16253486915632,209.52935942,2444373.75,520808749422,3702204.70037101,11.1166666666667,2168.55944055944,0,0.984213174825175,38464163.437011,1217.9300875
2017-04-20,362526871.165492,280159.86952511,2242157.58691625,184431,264274,491206,9.44214641260046,229.9178721,2456659,520808749422,3598646.52693406,12.15,1939.74820143885,1,0.974164381294964,61652281.0263289,1241.686325
2017-04-21,343765582.749132,259347.85571417,2339052.35665688,217700,324844,612635,9.35638425136145,244.38907052,2983037.75,520808749422,4323553.74099272,14.875,1978.16766467066,0,0.975939323353293,42287714.1680425,1258.3614125
2017-04-22,237925578.037371,176541.94408056,1746209.31232687,181588,264058,530089,9.99490594306051,180.34051775,2596344.05,520808749422,3753983.78708949,14.475,1853.18620689655,0,0.973032510344828,47589977.2338346,1261.311225
2017-04-23,216214543.249806,159473.77433973,1577942.29954599,172039,240651,490003,11.5206570483009,169.67309519,2732614.9,520808749422,3961100.13396339,14.3,1601.56209150327,0,0.947631065359477,48203962.2633008,1257.9881125
2017-04-24,275563451.446159,218198.46856078,1940799.63446908,150385,217457,449880,9.85703683643078,187.96137981,2119150.85645,520808749422,3210303.37654549,11.8,1795.73387096774,1,0.963089903225806,39096538.3347701,1262.902775
2017-04-25,392344255.717493,306659.17747446,3246840.06083126,215211,319182,580200,8.3421932556876,271.62738431,2615123.62125,520808749422,3831652.4171672,24.675,2198.56081081081,1,0.966010324324324,45876269.7682481,1279.4146875
2017-04-26,374510235.060813,286080.06265388,2429753.95319411,221539,328038,606556,8.47900685277777,253.84367765,2740621.5233125,520808749422,3961100.13396339,17.975,2186.08496732026,0,0.971854882352941,64754541.4959372,1309.109875
2017-04-27,403324576.012845,299790.68872916,2636893.44726295,191750,291567,554691,9.45703768500262,256.44731571,2725014.34976875,521839702599.075,3814281.63369607,20.25,2026.42176870748,0,0.967617979591837,62204334.6148579,1345.3539125
2017-04-28,422232300.36676,317159.21835551,2454474.32371981,204290,299621,582826,8.50262129962079,249.68419536,2501502.23128571,521974519553,3528859.19852154,13.5,2244.63970588235,0,0.996674536764706,61518505.2531857,1331.29442857143
2017-04-29,358298055.710941,268392.2710741,2085973.14816435,243524,335709,634025,9.46079590274922,256.37648122,3119178.52111875,521974519553,4488916.48047225,9.86666666666667,1972.94219653179,0,0.971570312138728,45569576.9201629,1334.9790375
2017-04-30,270224936.573955,199722.12699511,1786432.98478772,209172,276157,526652,10.0304456894405,199.30763935,2720215.54725,521974519553,3918071.61012318,14.5,1864.16556291391,1,0.971893516556291,43853713.7149908,1353.0045
2017-05-01,442436010.508574,312196.23083799,2509004.84642654,193785,288424,542847,10.1088875450107,227.7488656,2878277.9821875,521974519553,3892124.1160164,14.75,1965.24,0,0.977420893333333,102136864.537014,1417.1728125
2017-05-02,459618754.830704,316525.2120617,2531694.30522707,217142,327015,609090,9.79647179243477,272.67966183,3149553.4675875,521974519553,4099704.06887061,9.73333333333333,2108.61392405063,0,0.980238126582278,86306466.1607653,1452.0762875
2017-05-03,478643852.401376,317492.17304151,2625551.83579823,205663,289205,547221,9.69134714199316,247.34367708,2760373.22542857,521974519553,3425069.22209443,18.575,2235.97727272727,1,0.995290871212121,98768076.0224139,1507.57685714286
2017-05-04,600287612.488933,397991.61086844,2892428.85815552,236867,347771,676230,10.234634276482,307.09568071,3500746.022125,521974519553,4359179.00993837,11.7666666666667,2111.52976190476,0,0.971046744047619,178681011.556747,1508.292125
2017-05-05,572492738.291538,373364.40609694,2863316.31076466,182651,261046,523629,10.753205260459,261.31168454,2779169.81696429,521974519553,3347226.73977411,13.25,2071.26356589147,0,0.961245868217054,136654833.459434,1533.33507142857
2017-05-06,473676745.126314,303559.11870245,2713257.08179427,265464,357071,677421,10.3014088266781,296.57369266,3610789.2028,521974519553,4359179.00993837,15.6333333333333,2160.84523809524,0,0.964933172619048,68907283.7541348,1560.4102
2017-05-07,425425969.140285,276993.75885732,2213326.70430991,234136,309348,581369,11.4920550459623,277.03575031,3505619.68821429,521974519553,4333231.51583159,15.4,1892.28143712575,0,0.964836443113772,62492472.1884917,1535.86842857143
2017-05-08,718838977.073373,438151.01403153,3877215.60055789,245245,356775,691480,11.5327652899959,316.4495528,4062173.2011,521974519553,4670548.93921968,14.275,2028.31111111111,0,0.968144155555556,139627613.285519,1640.619225
2017-05-09,761394965.372412,442341.02894682,3162517.25139167,224910,326342,621156,11.5852089404893,302.96153363,3715393.61082857,521974519553,4021861.58655028,10.6166666666667,2147.6064516129,0,0.987786522580645,167512042.52841,1721.28497142857
2017-05-10,733569624.873217,416118.5243082,3874769.78499676,193152,302641,592447,12.1903368714567,303.26495895,3665040.51375,555092980096.736,4119773.00240534,17.45,2103.99324324324,0,0.96016579054054,131817395.910527,1762.88625
2017-05-11,663588561.074187,364410.76342711,3043753.15753014,204519,288009,568521,12.1530775385481,279.58022914,3468076.52628125,559970892890,3757901.04949136,13.85,2183.28148148148,0,0.961242696296296,151505814.831028,1820.9905625
2017-05-12,591706179.240967,343919.54287192,3073037.69219196,209738,310036,600568,12.1687961628235,322.05057537,3731717.8665,559970892890,4286790.82682718,19.025,2062.97402597403,0,0.95458051948052,139214052.651643,1720.4785
2017-05-13,444311275.691067,250751.31640067,3010157.61381839,244156,322439,623293,12.2491675743418,301.19440047,3885820.5874125,559970892890,4398136.0431084,13.4833333333333,2083.96202531646,1,0.955090025316455,111469417.308369,1771.9200125
2017-05-14,437151327.764015,246099.90830126,2545656.4177374,286896,361974,691330,11.2974352361085,297.47622441,4018027.923,559970892890,4565153.86753024,13.2833333333333,2250.59756097561,0,0.975085658536586,61547076.2306147,1776.3165
2017-05-15,691417744.077277,401257.57947956,3103702.0860401,219237,320922,636246,12.8349285317771,327.30377033,4090703.349625,559970892890,4732171.69195208,10.0333333333333,1936.64117647059,1,0.970711982352941,102816017.732826,1723.1269375
2017-05-16,578464171.297126,332635.73045983,2799129.21608075,162157,228555,453290,14.8159947344139,343.40900559,3356331.71175,559970892890,3674392.13728044,13.7,1772.55303030303,1,0.973960871212121,108385267.369336,1739.031975
2017-05-17,937290192.577895,518560.40861632,4046479.1362403,209853,307080,591515,13.7951247381312,485.9361122,4241263.69915625,559970892890,4314627.13089748,13.9,2048.56129032258,0,0.981881941935484,132248945.78022,1807.4850625
2017-05-18,677185578.422693,356585.58290426,3210225.94467341,201268,280634,570189,14.2447085625648,392.02141315,3986174.9808625,559970892890,3952755.1779835,12.0833333333333,2034.53521126761,1,0.974609492957746,110766531.518478,1899.0828875
2017-05-19,858596952.490287,437720.10435873,2945763.68201335,219526,309333,633617,15.3041348098776,442.811934,4746879.57975,559970892890,4565153.86753024,11.8833333333333,1948.18292682927,1,0.971260817073171,154137281.047623,1961.5204875
2017-05-20,681378820.785806,331908.79839663,2804084.67104612,270829,343449,646325,14.2575930594863,387.7538543,4862316.83169375,559970892890,4592990.17160055,19.325,2138.21212121212,1,0.967212927272727,136549462.179928,2052.9097875
2017-05-21,545513367.880205,266554.69422871,2312823.37124224,246467,316206,608719,13.7475987596559,352.78845637,4331490.18988125,559970892890,4091936.69833504,10.2333333333333,2218.07482993197,0,0.990363700680272,128454137.153529,2046.5344625
2017-05-22,888560604.104556,425013.92921845,3323799.8645585,226497,318975,604610,14.2301217269329,406.63804239,4499105.2965,559970892890,4064100.39426473,11.3666666666667,2245.67123287671,0,0.966800397260274,295717901.862952,2090.6623125
2017-05-23,1026598216.66908,448744.85299926,4112953.88938068,256495,354151,687290,15.9792159908485,468.38356854,5668946.092425,584152236544.97,4976737.78165219,10.7666666666667,2188.75,0,0.978685166666667,203482045.580081,2287.7102875
2017-05-24,1071925264.36522,450541.37638858,3588186.52070526,234682,327095,631835,16.8471840496321,472.94001691,5524488.081,595921917085,4562009.63318118,18,2198.97402597403,0,0.970548168831169,248904779.148447,2379.19383333333
2017-05-25,1209302552.27682,506576.47791631,3530884.9287766,252424,343608,659055,17.2939697341941,498.87943053,5871333.85971429,595921917085,4828620.58576969,11.7,2147.93865030675,0,0.976875766871166,401279047.703039,2387.20628571429
