"","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.temp.resid","temp.resid"
"77",22070696.3306039,33045.7643120898,-54388.9193166373,23933.831928712,-19043.5233492897,18725.2469401446,-1.1003089139352,18.6477385752352,-3411.6868302119,2458909348.93854,-141019.522444088,16.4451091391213,462.955656581149,0.586976927487856,0.0814633828695644,9345045.96480756
"78",-73415752.3469982,-85734.4943439858,-736320.716567184,15867.1921552225,-37288.840795411,-4078.69017249514,0.784558856126451,-14.0493418842389,268931.364808383,-1333684116.13138,339579.807441836,-6.38653607435519,-402.810924645815,-0.333880784973678,-0.0527293023165601,-14461721.6183085
"79",-85502110.6193169,-98385.8631670575,-778521.970713837,-17084.3907960812,13100.6190645569,-38618.3782845564,0.277790244217957,-11.0591617997812,-115417.442303191,-1919812197.09644,-164624.915955628,-0.227148851295358,-121.239068309582,-0.412572823577334,-0.0338791351902911,-9208042.59889072
"80",63892828.7884023,89660.6593813219,195679.445797081,-2002.38726415057,35730.376575703,72267.3699113586,-0.486122466345694,8.97650546508292,-31071.9061934766,-1919812197.09641,-66964.6143159566,-4.68288040615927,97.9094320645713,-0.408923694829727,0.00453558709344863,11318017.9710054
"81",9971444.05386727,15254.9201362717,-246702.292105442,22503.1686204296,11637.1893435321,20156.8716020827,-1.00860237691832,14.7948187251187,-245.064386905869,-1919812197.09644,-35745.5748469643,-0.897177957053298,162.288040265004,-0.397540297304321,0.0741290889499843,-1198553.08312257
"82",4356967.228732,11313.9672585776,-306843.312690256,12193.3190442102,-4591.50362950493,29476.7654616016,0.343104491043076,-6.35984320390747,185236.119033298,-1919812197.09641,210911.093407937,-4.25482489269336,-173.462143540638,0.614028192551903,-0.0425008147716477,2314009.87178829
"83",-6161810.75147386,-2681.84106097741,-378435.075521447,-7986.71567345012,-7622.61607063718,-3704.38777202703,-0.0832046157825228,-11.8042540419491,-21079.4366334025,-1919812197.09644,-25117.344885546,-4.03780387106412,29.585666404718,-0.305916040464477,-0.0424845218603376,-4445090.9354471
"84",-8610950.18824271,-1458.14486961256,-208264.988339721,-22437.3273829975,-25902.7512424084,-46864.0650866504,-0.586090597533534,-3.92593975700994,-260900.825156444,-1919812197.09641,-446791.050011255,-0.0304872872307426,147.068836311052,-0.385330974253974,0.0554696223221606,-4051109.1266813
"85",-69952867.0320665,-82811.9026493728,-602894.383641904,-19639.1432174348,-42488.0801854602,-30042.1494302468,-0.107485489501207,-12.1013854977707,-84419.9167210243,-1919812197.09644,-253972.224676098,0.489884013279185,-69.5286044029506,-0.382535179372693,-0.0132325067263238,-6517036.79234309
"86",-57777642.6667537,-63065.3690164391,-528757.610218254,-21145.9057213761,-1180.39637479599,-56326.8790581286,2.4557417050653,-14.3763817011489,409813.579891048,-1919812197.09641,489176.957509643,-6.26964377890122,-601.841692193334,0.627826385300397,-0.212300525053298,-3098690.9006771
"87",55110357.2816994,71642.2964324097,164351.528396783,-1491.31763682282,4744.16801853472,20739.8275780659,-1.04839678961744,9.395423868932,-63762.2335532536,-1919812197.09641,-95732.8246496571,2.96720605281501,179.94009163116,-0.292588944793654,0.0124918211920266,7679560.56648132
"88",-14235478.4163323,-18132.5179979564,-253245.310026379,3678.30703888694,-918.996057069977,1161.53881016589,-0.0325379125267458,5.47901881760914,177716.512905809,-1919812197.09644,189244.361855774,-3.26835118320019,-238.722727937746,-0.372439001214298,-0.0268353299849291,3457299.67854927
"89",1268668.05054956,10205.9404397449,-98227.6960703961,28421.6906563616,7379.91135635838,422.092949605139,-1.39586882361188,-0.70858472524958,-239299.872637296,-1919812197.09641,-333618.056069975,-1.88786724819067,301.820326033559,-0.370059915482055,0.0591301209891586,-3689190.59659155
"90",7479701.19279744,12309.7973925162,255333.202489112,26586.754193831,8408.49687619408,-3253.44810798549,-1.06445408988592,6.09435372778462,-344389.189756554,19626694884.0926,-414504.618593104,3.55820182087255,378.648557886154,-0.359915236561512,0.0731323292194899,-1124552.12144483
"91",16104096.4153657,26632.0848560266,-94090.3142193718,2361.45658926811,-29445.1248210866,3346.55448505381,-0.426745157813755,-0.680507820377969,53894.3631242539,-78230395.2854309,-42833.0119638739,5.25083029320986,93.5672207375979,-0.34930789831977,0.0559605219115612,2161445.22526072
"92",-51358167.4012277,-60919.8448908671,-577395.760252814,-13223.0412390538,-17658.4326608052,-28968.0511660539,0.915066195893109,-15.4086416130515,10416.8202124808,-1919812197.09644,-74726.9877779176,2.6877806182752,-189.920865859695,0.660926035777452,-0.106576849547451,-32218.4454224445
"93",-49189056.2618615,-51402.8138933733,-215764.873952303,-8837.52257409509,25603.356877091,-61293.2290900955,0.190641303253451,-5.75588729481852,72374.4458283873,-1919812197.09641,17194.640030102,-2.90548916711254,-49.789862433167,-0.260369832065778,0.0110034194666309,-6837854.32070478
"94",39685893.1441719,53858.251913905,190452.159341284,4222.71234717549,14181.3766482195,49282.5986316929,-0.5235879937524,20.3372844697152,102178.410257117,-1919812197.09644,52147.9777078459,1.46423526660332,47.6393524218324,0.658685482045597,0.0453413004200444,2297757.23597649
"95",22117975.4420386,30769.3965302,71949.1727402236,-568.008448176552,46147.7818247966,9807.65126883605,-0.959549545270229,2.72877694407464,-57610.2363063362,-1919812197.09641,-123838.833766739,-1.8470232297287,236.857042357733,-0.271234120188858,0.0747891369810807,5296854.91956569
"96",80586217.5512952,94005.679737908,942054.601620667,6302.66641386165,27374.8299274613,51231.871981709,-0.136613901685985,15.7556113921226,216038.422530873,-1919812197.09644,172897.043680815,-3.55591728289465,63.9148980453274,-0.352604821205262,0.0393569256341154,27321298.7887813
"97",42516082.8895843,41183.0651067689,105104.023477157,-7175.81285768983,24908.5435441024,35309.5778340511,0.142413728562726,-2.62342746079553,193366.250145049,-1919812197.09641,141489.073107681,-3.32382335876864,58.4467695352842,-0.350940527314361,-0.00623874969107704,20353649.599786
"98",85513155.9543386,89676.4772557035,455109.850147937,-530.659715169808,-39326.1680452164,12868.178407355,0.151108688379181,-4.4925106487831,33407.2109490454,-1919812197.09641,-77610.9872929775,1.27173455842546,98.7479640644335,-0.341411064051515,-0.0202403513356703,25167903.5943493
"99",-140799082.622601,-145601.388033344,-745587.706907158,-9295.05077775943,-62213.181430749,-73329.3987410815,0.746573804809422,-17.9835795908877,-94128.1400840993,-1919812197.09644,-228219.471928913,4.66720093683462,-221.081246537307,-0.331389689311279,-0.0388754369784407,-24335352.3221221
"100",-28461959.9226599,-10474.7103812376,-639778.235200569,-33590.5251796784,-13082.9341545622,-120016.875474417,3.25642808398473,-27.2577836719129,218156.458591145,-1919812197.09641,229689.75502289,-1.92492956902123,-642.231153876876,1.67824918131404,-0.229424807133852,-15045680.2392789
"101",18518004.5125486,21723.1459128842,-20200.7043386705,-7486.79961473099,9736.07019728777,7043.0446048064,-1.23266463664976,14.2412453907552,-125711.123946087,-1919812197.09644,-210956.312173604,1.55897642623956,142.485220657915,-0.17484585516943,0.0829697391084746,-6957213.10897946
"102",65685882.2039843,74096.2164075307,523623.087255642,-866.033812201815,5554.46191081742,24429.7870236849,-0.731340840924866,12.5171125812072,117413.076907285,-1919812197.09641,-1458.20563287992,0.844538880867479,-21.1078327264631,-0.346789395826288,0.0140947987312804,3012642.63360881
"103",26976517.6290735,17049.3933261817,-2847.95676797147,-4649.72870956254,17715.7630047633,28703.7958913241,-0.0328915610384484,9.27160349110893,319101.898073305,9766311.08654785,256827.66088162,-4.61641779549194,-38.6746205275415,-0.353930749286582,-0.0035904205426854,23814251.7574522
"104",-4576407.78644342,9105.58510737595,-203391.157537477,4599.20872685828,9535.7228876531,36102.55514382,-0.774395474640778,7.4348480591928,-154843.614929227,3685153945.72061,-188847.260703384,2.82787517832461,292.616380572251,-0.345177813626333,0.0718722059527749,135447.282449596
"105",15766407.688262,30037.8103337267,357025.227267661,-4219.33867133738,-16935.4519000725,4751.75489737518,0.0991235232646923,-2.92558388086282,91201.6342345779,-1919812197.09644,92096.5308600413,-3.56575139830611,-106.358137157354,-0.335145612015504,-0.0321216316902753,5803655.06342106
"106",-102295326.706632,-93224.2970418317,-676210.569705287,-872.799158979469,-77005.3784932065,-30512.7875812844,0.46282184995267,-17.6134336565751,-119626.065759483,-1919812197.09641,-175616.731585129,0.642537509036689,-89.0853431062713,-0.325260867678448,-0.0698774073226851,-32502207.2957395
"107",-72811869.9967397,-67842.7332657587,-573054.266224496,-41298.5803427299,58105.1144383672,-115279.699885338,3.90503822570885,-22.9318237292299,116987.815641757,-1919812197.09641,8539.43116515339,-0.860539828421297,-567.579073329133,-0.315655389417447,-0.141759884210177,497516.065489568
"108",70490983.3922684,68149.5570997918,95462.5015543364,39913.5841715059,4915.58084880741,93720.923068817,-2.04706839499206,39.3502837474191,183826.633206422,-1919812197.09644,70838.1357794631,-1.78930547872455,298.037434905348,0.693616679301532,0.160315211924014,23805974.5447676
"109",59020000.8465364,53778.8553763389,206979.989803258,4177.50172847675,45775.6743646569,12423.2691804867,-0.580686750871674,13.3910320394513,125002.859778526,-1919812197.09641,33801.808814527,0.961453616860905,-33.1746815344545,-0.228612209284082,0.00928012374414828,-6435268.93919925
"110",116381663.320754,78619.1596135882,594750.609432066,7317.37542153991,-981.746521660418,55591.5554412035,-0.589692878747701,85.9398888263003,268577.927235059,-1919812197.09644,-78595.5365912814,-0.805376509689092,334.115067336314,0.689533127539331,0.102985432142846,98985288.372334
"111",138825552.868828,184355.105742577,818598.137021859,-5955.10831058491,22345.1839573618,17468.6380590474,-1.30084728445531,-49.7996519722647,-454628.609803952,-1919812197.09641,-354658.310843573,-0.490845278474152,223.221371565311,-0.241269967175089,0.0596157136398063,105325616.835845
"112",-22303923.1007232,55752.0594524421,670660.844919173,34690.6857607943,72197.4976717035,59121.62498165,-1.73398032797742,6.76917743671876,-157921.984383229,-1919812197.09644,122522.721075355,0.135465987780976,247.527426967718,-0.323564257159689,0.0544966495018664,-31811840.9495502
"113",-91176657.3234501,-57769.6840883104,-335120.651219333,9413.91271030778,-22194.6945717955,3923.75372200436,-0.670314649457274,-20.4243047983332,-278967.110037728,-1919812197.09641,-336700.790617033,-0.930995033549747,143.125363090069,0.677164799263011,0.051955478766264,-49832304.5252313
"114",-116339074.899077,-85795.7077435114,-379615.863362913,1250.68027866524,-18611.261904042,-51868.1976050092,1.23946359258265,-22.5617792913466,129629.719259465,-1919812197.09644,190083.20944839,-4.61786605293154,-376.720541127121,-0.245435290175402,-0.13137327743294,-61989967.8410209
"115",3458062.13156612,50411.3802509545,267082.104616956,-8864.68491659436,-10266.165859476,5223.89221542637,-1.27870278387303,1.11819184946776,-191766.102741197,-1919812197.09641,-330906.190195402,0.0266029045169005,278.804998575267,-0.326840900906949,0.0634767618054255,-39252793.1156461
"116",-6778350.22200856,23911.284736588,333611.55460832,3735.31469432803,29864.7915563241,37548.9250517894,-0.621654601934106,15.0029380701832,111207.341293551,-118731030.752441,175784.72756773,0.0233702777455186,15.2605851390872,-0.325907067341547,0.04987198151975,-25438622.9290111
"117",83906742.3195975,199066.16803923,1824083.64467952,-11285.9877931436,-15792.5412510384,-19621.1951189939,-1.19825545268776,-4.14474210871212,-149061.691340732,15490639077.5596,141244.300158241,4.57886379389089,-19.6978368437849,-0.317151204979134,-0.00618518698085621,89498551.0557306
"118",-48486188.6978831,-14452.7623827727,638535.579493965,-20195.8522241093,-1893.59850624076,-6384.25591422926,0.154916057670694,-5.49343506908832,12221.5809202653,-1919812197.09641,208512.410658113,-2.75253250761973,-150.724473589339,0.692089328964247,-0.111444401689776,-18485684.1773327
"119",-76226046.2812845,-37110.8804537123,-405583.102545261,-17244.9240844503,-21241.0740544538,-25402.9822013386,-0.294470348000362,-10.2696222056271,-5497.59604551131,-1919812197.09644,-7676.29749824491,-1.93472779099896,-34.2013958871926,0.769881890644712,-0.0145963460173169,-28589226.1477264
"120",-131898982.166647,-106099.808075789,-731902.083182643,-14136.5770773804,-44403.5336866405,-44704.6028889474,1.32148629529666,-15.0526776837291,19104.9984751847,-1919812197.09641,127205.159936579,-3.84963117406575,-487.093876848343,-0.243146440148335,-0.12699384876843,-39575861.4114628
"121",-66361857.0147281,-28316.5906441865,-80810.689191514,-1532.50466033639,-39857.9895082253,-55518.7639695936,0.529066056398186,-10.9444143487216,118338.319714045,-1919812197.09644,184382.424327374,-3.21518021770522,-259.721137951064,-0.333238015068888,-0.141357175730188,-27695255.6309107
"122",-7013722.49890024,24838.3492064343,182118.150650592,1404.74334260769,-7425.93080897024,5844.08314415725,-0.375741236010602,15.6833765619069,-26780.7632839861,-1919812197.09641,-33224.1889323904,2.77550936432777,-94.7430563785922,-0.332967576404022,-0.0202058465198594,-4828961.29391381
"123",47434404.8713483,64602.0273844758,234068.22942065,3464.58486104969,4505.91885661107,21981.8831554135,-0.610790018140357,8.99297728767428,138976.028339569,-1919812197.09644,-56903.3782496401,4.98824597003759,78.4894433824534,-0.324092352555321,0.0920345558407602,42732121.8354992
"124",-33402104.5500631,-8140.69809469471,-245637.262982197,6139.02996664,11780.6879038055,12208.1266196972,-0.964091899236855,3.29076271995838,-162552.413832605,-1919812197.09641,-294455.345674541,1.65710398073948,198.218816311567,0.685347558856358,0.0216834422680259,1749427.98913582
"125",-44721356.3078579,-26183.5700348558,595077.210496115,11406.8323286854,21059.148987107,38252.4976779695,0.390751055208117,6.22150009125468,281900.255755414,-1919812197.09644,245312.282546334,-0.944257441570584,-86.7619750852173,-0.236632804500988,-0.0384390888869206,-6848767.37403081
"126",-27130934.2411621,-8721.4523023761,258765.090825808,12969.4104830764,23957.9620230958,21386.7459045883,0.569676657885114,-4.66858630698307,259295.504907656,-1919812197.09641,339071.656704119,0.0454831080095754,-94.3480042055649,-0.318223029645732,-0.123187876505674,-19482516.8830374
"127",-50620135.2211915,-40044.9305613859,-797110.518908852,2345.01659743086,-10231.1940462114,-8420.78019758977,1.04740513130218,-10.831275994481,66923.7849127646,-1919812197.09644,90721.2962122958,-0.93504372882525,-188.341304858603,-0.317544623999892,-0.0962191686118541,-3309481.22021685
"128",-27064776.5714707,-12612.4350632415,-689819.556223056,-14842.5772806183,-26039.1111556185,-54288.3066331211,0.977023156912409,-11.239856063167,-17778.3331797256,657812149.983612,466388.959304635,-0.771422774831562,-270.326394188842,-0.309043369957641,-0.0936608013509368,8187943.09275101
"129",-40866545.3217991,-31425.6864577932,-92890.5306679188,-21969.8020087823,-23149.3203245082,-41925.721081641,-1.06948068792688,18.0727202104669,-414964.462035063,51565893004.8236,-402186.933851509,3.82231593375155,151.413709913442,0.699963152158332,0.157786240799674,-13183277.5885608
"130",4327698.60442511,25767.1046988201,156137.632864029,6299.73520964084,10466.944870927,31176.0034516964,-1.2451476782665,37.2891960358104,-97711.6142744173,-1919812197.09644,-80372.9215932409,13.1578508296395,141.131514854933,-0.222444793734565,0.114608810385214,13976384.9381189
"131",22649418.2385416,37335.9068771909,-60077.0021158064,22881.5538342767,19601.3624503325,22280.715741145,-1.28993864249193,6.18476749431807,-41120.224785737,-1919812197.09641,-2173.84182549012,-0.149346297634807,296.428136551062,0.695532245333381,0.0922095295897935,-8612850.70065533
"132",-43783100.4156434,-40664.0753909832,144015.970789589,18885.3030257458,27396.3174250507,30937.938781141,-0.677380533717242,-3.7512657583313,66828.0712758368,-1919812197.09644,-18863.7266029165,-2.48119862358537,252.3906898898,1.76454272736437,0.0826443146318406,-6901513.83472327
"133",-77245096.0459955,-71449.4344818112,-281528.609436158,-19449.7720586291,-21640.8638481193,-25236.4343567309,1.23129271281542,-10.1383212049871,239643.197736356,-1919812197.09641,370410.988523249,-2.1713647871539,-265.12533290923,-0.180410509138506,-0.0832750216041066,-4112541.28213438
"134",-100827959.028362,-100543.977413691,-672254.128853278,-917.39733874661,-14255.3551422994,-15604.3321887953,0.136613253477661,5.48611413309632,-132680.692748705,-1919812197.09644,-249108.01569556,4.79248655046716,37.9705031330655,-0.361003197216792,0.0255802796204869,-14457580.4078542
"135",-38618158.848282,-36545.5168205247,-274140.862481351,-1779.14472492586,-20341.8197866945,-34875.3749480575,0.891372289848936,-1.89932754008481,131751.604747219,-1919812197.09641,216839.831199745,0.310132081815599,-273.601618842577,-0.368628607930217,-0.00749449945394786,-9454691.45182949
"136",-26727490.1755585,-32752.4699531311,-220497.937165637,-11372.9301963656,-16019.2624982147,-23719.03927468,-0.780733291340528,17.2102114009622,-162375.318280204,-1919812197.09644,-315445.720819118,-2.31921999133386,64.6700530442629,1.64041617413905,0.0923132359193714,2378185.15723502
"137",35168941.3281622,23190.4070830405,52609.5295395275,29661.001904157,35066.0476668086,58846.0928769949,-1.40008727962732,13.8121262330528,-23807.352382706,-1919812197.09641,-292191.229849056,11.454264498193,401.903588683658,-0.211637105655623,0.0504858379405031,36388978.9542288
"138",41011898.4627724,25787.8270202119,195569.634808822,15216.667656244,55922.8502104835,100093.479363617,0.21285965825193,15.6815435836511,633924.382747788,-1919812197.09644,794351.781619023,-0.387589614572192,-121.673557716117,-0.382547262520309,0.0466385249921107,298855.013820462
"139",-50152517.603807,-65314.7294803003,-168507.974573395,-43751.0008958261,-41413.0702400486,-64468.5847995753,0.896495076335524,-5.27989586777528,-146139.575782997,-1919812197.09641,-307760.452668502,1.53450797071515,-31.1053667369285,-0.388679085369775,-0.00746716372781454,13574249.0843435
"140",43504076.3431929,31891.6398710019,526790.883213426,31807.3945431472,70570.4950985326,98235.8443312125,-1.49723574577302,20.8486930538133,-83856.0236900887,-1919812197.09641,-264917.444174771,2.46471035323267,500.746834173452,-0.378942349137292,0.0690041539295587,10824283.1853569
"141",-38078694.0772811,-54697.5214388211,-69209.0700771589,7684.35826347923,-8448.41308568645,-18759.2847286284,0.00270736910828973,-15.9459938227381,-49241.158776568,-1315523137.66846,-47409.8526576996,7.04854674003893,-61.6780321534807,0.632041233105814,0.0215166711295815,-6549576.93426387
"142",-46429025.6714176,-49308.60712587,-250146.158076049,19162.8855080586,13222.5962851329,2483.6879729387,0.116451971889484,-6.03660931655293,-3833.08075710083,26683203282.4756,117193.387289855,1.51704925207813,23.1349552027457,-0.288371626292634,0.0319758895510579,-13330166.2731579
"143",7935877.53366616,-6586.06523141772,-215070.675721781,-30571.1523458063,-59304.705008242,-40938.3962161267,0.221099805884173,15.7967249351213,-276123.729847541,-1919812197.09644,-530220.177934512,2.94103978093844,64.7310541050677,-0.368445192444826,0.0478737995970399,-10746990.6232926
"144",34662139.433092,15474.5904757871,206097.04285646,20753.2011404995,58330.1178302691,56002.9362718862,-0.955107083687381,20.0424673898739,208335.779471471,-1919812197.09644,47647.7954598923,8.17532878136118,242.64657489883,-0.366294653481702,0.00123322957122917,8588203.16284174
"145",9906323.02959734,-4189.03674262788,-43055.5942286595,-2661.37884781131,-10793.9276629714,8856.10993395629,-0.414517268615287,-5.58135429543859,72764.8572042114,-1919812197.09637,26830.3567329327,-3.65975522688519,113.437261558151,-0.356364113424368,0.0296340015744874,26362261.0298018
"146",89082762.0712275,99650.2943793175,1231473.58228478,37137.3435070916,46057.5332019544,57429.4869288648,-0.647482391711662,17.9030841683553,85761.2357387273,-1919812197.09644,299822.85192806,0.376623133409474,79.9958197621895,-0.345955876522006,0.0155209019102482,89251042.294894
"147",-22086613.7137208,-30986.2678918535,211996.634671049,-5192.46697613405,-8187.41510481213,-6296.09941527608,-0.374817111962676,-26.8777263903457,-60941.8130358947,-1919812197.09644,-49132.6528410403,-5.86080853696228,102.199857736485,0.664216582825532,0.02766654726804,-41467512.9066871
"148",-130493011.064485,-125318.795406645,-964953.441631758,-23627.7051043105,-27389.7718948643,-45221.8763160974,0.21950728648602,-30.8122476023572,-280605.60377629,-1919812197.09644,-425779.118049265,1.57636206705924,-125.418136785627,-0.257127176892417,0.0162132726580829,-51617972.5454376
"149",-88775630.6134722,-88003.4051800243,-777107.775280721,-13727.4235836453,-40835.5223652555,-63519.6371303498,0.701155957521941,-26.7834855471874,-26133.9029250271,-1919812197.09637,-68310.8813384378,-1.79852141133921,-239.897034812666,0.661875481935717,-0.0800420864092958,-35683590.7958876
"150",20801760.3829241,15842.2458543869,91658.9317700393,-291.3454012578,9101.12143163432,10764.1822362922,-0.0139749021917814,21.0051931421728,197702.28245218,-1919812197.09644,200788.531354159,-6.28830911708871,-83.1111167589452,-0.268095948392627,0.00858232453140671,529586.97205358
"151",16388664.3017471,2671.49842072323,133941.234412538,12459.9343926185,9290.50864498795,27361.2251025104,-0.296794863093037,6.76296934972189,261693.144615527,-1919812197.09644,358475.047401174,-2.01585785122994,-63.286334860481,-0.349620516481845,-0.0347939889277022,9723964.4611547
"152",-37496415.994682,-45135.1167629022,-197160.431087903,-19169.5195218529,-13077.7470560969,-19933.3581969478,-1.0101152315887,-3.85516803463324,-288657.607758087,-1919812197.09637,-471722.981105732,4.72909720820902,191.954938589634,-0.348109509068767,0.0341068900662711,-12354094.8645668
"153",-5181426.31711805,-19111.42373335,1134975.30538819,-20030.6821308369,-4661.46167422889,1696.47880312387,0.50799456175645,36.6471897886468,162532.156185383,-1919812197.09644,5200.73823929369,-3.48722123116212,-133.179285721473,0.661272616861625,0.0430982477639182,13198444.6068544
"154",45114400.4781893,25516.2424705884,37490.5656519229,11396.6150395541,35489.2164003041,49557.507295016,-0.672435827833554,6.92610993692409,56212.0335488883,-1919812197.09644,-52676.0437190509,-1.83014150944378,249.557933298335,-0.260067784768322,0.0204393918039968,14807882.5272713
"155",-88424965.5408825,-97086.0309879399,-987390.991477619,13760.1099215029,-11574.3556375686,-10689.9817156951,0.386961454595333,-6.14958410509243,-1622.06368862814,8854013562.53558,28399.74448782,-3.7077535955569,-107.71109240197,0.659013708627406,0.0134863540915566,-14873879.7238529
"156",-39649568.6321064,-46325.4698668708,-221708.749797543,-10449.6173159724,-31260.3792479699,-41595.9587837568,0.0636717924470052,-23.8216135622897,-180303.620728524,5915697446.27161,-278899.506155356,-2.50720942557463,-41.6258115410742,-0.270873788593954,-0.0165330895818432,-17682946.4018925
"157",-3678483.00518602,-27604.5754304166,-148623.641797053,15.9984429107863,9980.61953640287,19025.1810083763,0.189904086624174,22.6467431140026,130003.253676911,-1919812197.09644,-29239.9530361202,3.40578508884981,34.6417971836304,-0.352317374281691,0.0178055310515357,7332605.65248609
"158",23988021.477318,-2870.08066544523,-15847.3516548918,-10827.3220888095,-13495.777181625,-24726.6999363212,-0.106993060649834,10.7395277492598,49346.4438284379,-1919812197.09644,-135286.985850986,-1.84973233042155,49.7239740079817,-0.350727744506394,0.00637133728559103,38254824.5436457
"159",-16554871.8630102,-37406.3118218122,703011.773116646,-10619.6395120235,-4075.91887340927,-5202.29013339459,-0.138974667790754,22.6094031494866,-19016.8403926631,-1919812197.09644,-238494.482928071,2.2250361435401,73.5907812764967,0.658731757445824,0.0340216800841477,7280505.92234552
"160",94264579.3389336,51232.2933696608,1096783.02838492,26947.8759089953,38186.8032298567,59050.0165864783,-0.199002345921062,37.597462198122,381585.591346017,-1919812197.09637,199052.60008811,-2.19533701816976,195.142448770127,-0.26253345098654,0.00320694993259596,13383175.5790849
"161",80674651.0013214,43387.4929516254,-678987.766930203,35490.2229581691,47338.5262408863,65005.9405722989,-0.00126059827258374,34.458590602012,325370.248610355,-1919812197.09644,328594.431449825,6.96309394908798,59.5567871021026,2.65661682761083,0.0203192195415607,72858980.2507273
"162",-111223133.349841,-103184.528764112,-751262.689913666,27430.0405517902,19951.3069256613,33857.5229051807,0.153642236601677,-22.7268847804604,87082.3452268527,-1919812197.09644,325494.735735859,-4.12468649050037,-63.2036593852495,-0.135651662090606,0.00865492053596006,-63799704.5570741
"163",-49814770.1375415,-58490.9938853698,-503402.001888054,-12059.4234103342,-28832.8504371607,-61364.4271307335,2.60963733191665,-32.0453791015733,235251.856171871,-1919812197.09637,415116.040979179,-3.2568124476136,-465.684295057883,-0.398202459548406,-0.0347161437607584,-37349264.8628442
"164",38250679.624986,11728.7807362349,313114.953419647,-4954.41410529954,9133.39494049441,5998.42574002221,-1.10087559071844,23.0001959580101,-322145.073639029,-1919812197.09644,-422116.361578114,-1.69439729788795,205.647199824863,-0.412657975250645,0.00957511004266287,-8602921.53462684
"165",-11349532.9134999,-26920.0673940718,34037.8065879817,11479.0177632975,26277.493493071,24739.9543180432,-0.886838442804813,35.7954570356557,-39885.8216091017,-1919812197.09644,-122420.215113936,-1.10517088009727,72.6480406768874,-0.403082057801327,0.022566100295206,2254820.7908878
"166",24909407.0830898,-2741.68324378567,538547.260837936,-11892.8927521635,-4757.45362665853,-2401.06399386155,-0.468771964225318,15.309377266422,14175.2131622522,-1919812197.09644,-248769.802983392,0.862456247046571,124.463857873655,-0.391469782345864,0.0221967215288162,16108034.5493808
"167",151991247.176855,95597.1756742461,524615.594014173,8607.20395871886,17137.330008767,53907.6463961842,0.169189897080956,32.0929938142693,187315.784464844,-1919812197.09637,-30979.333669727,9.62432235888749,111.976676490624,-0.379971708344506,-0.00783206237896161,29790170.7187901
"168",49489521.4758629,13563.3526935852,2211782.99995777,-8825.39266361541,19729.3303922008,41746.0154621174,-0.32020848249836,21.2290604726424,175091.74202461,2845885875.38055,106985.831149352,5.15483193373545,199.601087861773,-0.368789782994636,0.0318164004266453,-6645429.4571829
"169",-127048771.792376,-104498.035402938,-1244443.73808014,-34555.1477865194,-49817.2369581652,-53942.1603809979,0.50300329213137,-25.1762781271236,-371069.065223675,13303945534.4266,-484451.617895634,5.728447408678,-90.8697179581154,1.64206257379971,0.0178255053862164,-37001011.6359722
